"istart","istop","cstart","cstop","tstart","tstop","ed_rec","ed_rec_err","ampl_rec","dur","total_n_valid_data_points","ID","qcs","tstamp","dur_detrend","real"
6008,6016,530452,530460,1964.19455597398,1964.20566697211,35.8092263026438,0.895884761953737,0.114404299863143,0.011110998131244,18209,230120143,24,"01_12_2021_17_05_07",21.876106551,1
6959,6965,397750,397756,1779.88527790546,1779.89361130805,31.5989474744988,0.704783881707862,0.115012689309862,0.008333402593053,11149,230120143,17,"01_12_2021_17_05_14",11.595467493,1
570,575,387393,387398,1765.50043950866,1765.50738398938,28.399667443775,0.576708127567311,0.117565303268908,0.006944480720676,11149,230120143,17,"01_12_2021_17_05_14",11.595467493,1
8488,8502,399292,399306,1782.0269633915,1782.04640801593,44.4506779198577,0.947280576979934,0.123334280138612,0.01944462442475,11149,230120143,17,"01_12_2021_17_05_14",11.595467493,1
3762,3768,446656,446662,1847.81110911281,1847.81944254454,38.6174917147963,0.791581079110757,0.130114600225625,0.008333431724623,17625,230120143,20,"01_12_2021_17_04_56",20.93716429,1
5570,5577,550094,550101,1991.47477583738,1991.48449793534,34.7509854561342,0.877325998344899,0.141900594959,0.009722097961912,17238,230120143,25,"01_12_2021_17_05_17",22.78788956,1
6628,6641,415251,415264,1804.19249504013,1804.21055079246,60.5531930276049,0.880981062160864,0.141904353861745,0.018055752336295,12595,230120143,18,"01_12_2021_17_04_58",22.573798838,1
5858,5864,448784,448790,1850.7667000899,1850.77503352469,41.0571656899131,0.761125146679219,0.142160377002677,0.008333434781434,17625,230120143,20,"01_12_2021_17_04_56",20.93716429,1
6357,6394,374478,374515,1747.56284007402,1747.61422916301,93.3180488906553,1.50201802251896,0.142614116249156,0.051389088986525,14650,230120143,16,"01_12_2021_17_05_05",15.908591995,1
15368,15376,540598,540606,1978.28605821736,1978.29716919765,39.4461547399339,0.856529273484619,0.150007529519311,0.011110980290823,18209,230120143,24,"01_12_2021_17_05_07",21.876106551,1
11492,11500,381751,381759,1757.66427015177,1757.67538131982,37.676890130932,0.700658394353784,0.153211652565237,0.011111168043954,14650,230120143,16,"01_12_2021_17_05_05",15.908591995,1
2073,2103,350512,350542,1714.27675288634,1714.3184193308,104.884700328764,1.59922593099983,0.155757240817672,0.041666444455359,14950,230120143,15,"01_12_2021_17_04_55",21.343846279,1
922,928,464012,464018,1871.91691857598,1871.92525197066,47.253209062746,0.829908900164487,0.157187425005445,0.008333394670899,18374,230120143,21,"01_12_2021_17_05_10",20.424789974,1
8992,9005,417624,417637,1807.48836641752,1807.50642219215,65.4311646808032,1.14529613225093,0.159444831082394,0.018055774629374,12595,230120143,18,"01_12_2021_17_04_58",22.573798838,1
7760,7780,433284,433305,1829.23865605925,1829.26782305721,127.530739491619,0.980320851041684,0.166196440564679,0.029166997960147,15580,230120143,19,"01_12_2021_17_05_11",21.722319179,1
8531,8541,518375,518385,1947.42110832391,1947.43499710085,67.1187845458769,0.9070459785256,0.170858616395601,0.013888776935346,13858,230120143,23,"01_12_2021_17_05_07",17.653650929,1
5691,5701,530128,530138,1963.74456056041,1963.75844930743,61.6489403163632,0.966264806248268,0.217214952916267,0.013888747025703,18209,230120143,24,"01_12_2021_17_05_07",21.876106551,1
5661,5707,569366,569412,2018.24107850019,2018.30496658605,260.313235637559,1.80603580155437,0.232380410419244,0.063888085857798,16933,230120143,26,"01_12_2021_17_05_13",20.016147374,1
1074,1093,525483,525502,1957.29324012384,1957.31962871501,115.398572902668,1.10890229228579,0.237218247268815,0.026388591170189,18209,230120143,24,"01_12_2021_17_05_07",21.876106551,1
3676,3688,446569,446581,1847.69027435415,1847.7069412173,103.325190850405,0.993806747219298,0.268236023503929,0.016666863158207,17625,230120143,20,"01_12_2021_17_04_56",20.93716429,1
3736,3746,390651,390661,1770.0254683035,1770.03935729574,75.5102553028394,0.806085025389576,0.278445466596441,0.013888992234342,11149,230120143,17,"01_12_2021_17_05_14",11.595467493,1
11144,11157,475348,475363,1887.66147229659,1887.68230572671,112.551031737894,1.00998513325822,0.3035057072001,0.020833430118955,18374,230120143,21,"01_12_2021_17_05_10",20.424789974,1
12166,12178,576669,576681,2028.38400071903,2028.40066717697,86.9699278118909,0.955490312555995,0.305506865922059,0.0166664579383,16933,230120143,26,"01_12_2021_17_05_13",20.016147374,1
13005,13018,342133,342146,1702.63931612066,1702.65737154628,99.8135337291617,0.970119655138163,0.320228875333163,0.018055425622606,18252,230120143,14,"01_12_2021_17_05_12",25.507975707,1
5639,5660,354114,354135,1719.27950979989,1719.30867637971,213.043807239228,1.45878315258296,0.408354737792507,0.029166579815865,14950,230120143,15,"01_12_2021_17_04_55",21.343846279,1
5229,5415,568934,569120,2017.64108610103,2017.89941614874,1449.6450798319,4.43677523594525,0.409031086007475,0.258330047708569,16933,230120143,26,"01_12_2021_17_05_13",20.016147374,1
9305,9317,519157,519169,1948.50721071377,1948.52387724714,135.024036694456,0.800267290167449,0.423447122534713,0.016666533371335,13858,230120143,23,"01_12_2021_17_05_07",17.653650929,1
5095,5132,529524,529561,1962.90568027589,1962.95706863573,463.650533394494,0.706079475060648,1.49068628850925,0.051388359841894,18209,230120143,24,"01_12_2021_17_05_07",21.876106551,1
170,195,563802,563827,2010.51340751386,2010.54812919204,761.889292383105,1.28695322248342,1.68256825358516,0.03472167818245,16933,230120143,26,"01_12_2021_17_05_13",20.016147374,1
7111,7289,844633,844811,2400.55598149491,2400.80320110011,3079.83093794434,1.35314888683803,3.92139661262737,0.247219605198552,19603,230120143,40,"01_12_2021_17_05_03",23.137807937,1
10483,10486,419184,419187,1809.6550601171,1809.65922683721,4.27236726910129,0.643785086728068,0.013697091545411,0.004166720104877,12595,230120143,18,"01_12_2021_17_04_58",22.573798838,0
12107,12112,476324,476329,1889.01703422817,1889.02397870563,8.30666925923559,0.970630219637589,0.015288176421964,0.00694447746173,18374,230120143,21,"01_12_2021_17_05_10",20.424789974,0
2111,2117,350550,350556,1714.32953038282,1714.3378636719,8.95605115724152,1.08177653274836,0.015683480269195,0.008333289077655,14950,230120143,15,"01_12_2021_17_04_55",21.343846279,0
10212,10220,454294,454302,1858.41956526913,1858.43067648807,12.5961832243497,1.00710224712536,0.017436422691207,0.011111218939277,17625,230120143,20,"01_12_2021_17_04_56",20.93716429,0
2647,2652,351099,351104,1715.09202646816,1715.09897087821,8.48834527408044,0.951031209285148,0.019595671654985,0.006944410048845,14950,230120143,15,"01_12_2021_17_04_55",21.343846279,0
6022,6033,530466,530477,1964.21400022071,1964.2292778432,16.6458125696714,1.21941095871579,0.020463173770442,0.015277622487929,18209,230120143,24,"01_12_2021_17_05_07",21.876106551,0
12985,12996,477203,477214,1890.23787337889,1890.25315122961,22.071501087615,1.12135497008866,0.028353344871196,0.015277850722214,18374,230120143,21,"01_12_2021_17_05_10",20.424789974,0
2091,2118,370176,370203,1741.58782624205,1741.62532627336,807.065646558886,1.82549607628114,1.47944593429565,0.03750003131745,14650,230120143,16,"08_12_2021_11_10_05",0.03750003131745,1
1048,1057,406755,406764,1792.39194486684,1792.40444466034,45.6861053044135,3.51532343983652,0.06215351572626,0.012499793503594,14411,232629531,18,"01_12_2021_17_07_18",20.874432065,1
821,826,463886,463891,1871.74039275806,1871.74733726333,31.8847601238039,4.10999325045313,0.066664669462262,0.00694450526953,18431,232629531,21,"01_12_2021_17_07_31",28.657716008,1
7291,7297,513501,513507,1940.65129849598,1940.65963200956,40.4296787120917,4.28104617792686,0.070059913492082,0.008333513573689,14973,232629531,23,"01_12_2021_17_07_30",19.242532879,1
7657,7661,377653,377657,1751.97322587841,1751.97878130677,26.972725933174,3.32340349002338,0.070807700874929,0.005555428359912,15195,232629531,16,"01_12_2021_17_07_21",16.255494405,1
4763,4768,530271,530276,1963.94336641167,1963.95031096804,40.1626361054194,4.59429861923051,0.08694452212941,0.006944556372218,16033,232629531,24,"01_12_2021_17_07_23",27.124847641,1
5981,5984,552984,552987,1995.48957433299,1995.49374104363,26.1017590119639,2.85806186988884,0.097943978185613,0.004166710637719,12558,232629531,25,"01_12_2021_17_07_39",17.988878075,1
5572,5579,429558,429565,1824.06245779642,1824.07217997649,54.4321154749964,3.45886471142437,0.100572797609301,0.009722180074505,16513,232629531,19,"01_12_2021_17_07_32",19.480435093,1
5256,5264,552233,552241,1994.4465079479,1994.45761917141,61.8121719755494,3.89206247383256,0.107702019367353,0.011111223514945,12558,232629531,25,"01_12_2021_17_07_39",17.988878075,1
14269,14280,541686,541697,1979.7977520147,1979.81302999714,90.7003763244004,5.33517488388967,0.109582229802776,0.015277982443877,16033,232629531,24,"01_12_2021_17_07_23",27.124847641,1
14703,14707,364499,364503,1733.70413895926,1733.70969441147,36.0594032376583,3.62612709459686,0.109877788478429,0.005555452204817,16403,232629531,15,"01_12_2021_17_07_17",18.388419881,1
792,798,526269,526275,1958.38494715994,1958.3932806153,56.9592067781554,4.84034454247471,0.11048673366656,0.008333455351703,16033,232629531,24,"01_12_2021_17_07_23",27.124847641,1
8332,8339,357242,357249,1723.62517276507,1723.63489484226,57.7788005643804,4.43743062615024,0.110575332634359,0.009722077187007,16403,232629531,15,"01_12_2021_17_07_17",18.388419881,1
2214,2222,426175,426183,1819.36387552906,1819.37498655227,61.575404372593,3.21161365027349,0.120408935198252,0.011111023210106,16513,232629531,19,"01_12_2021_17_07_32",19.480435093,1
6418,6432,843940,843954,2399.59500265024,2399.61444701763,150.097244826704,7.9118761656081,0.120777888269182,0.019444367390861,19603,232629531,40,"01_12_2021_17_07_21",25.133268502,1
77,87,563709,563719,2010.38547892027,2010.39936779804,132.086573870277,5.14393204003644,0.171293008078916,0.01388887776352,16934,232629531,26,"01_12_2021_17_07_34",19.080897455,1
8377,8394,339720,339737,1699.28947002563,1699.31308075898,209.764990040731,7.63932292309306,0.179206701606113,0.023610733348051,13751,232629531,14,"01_12_2021_17_07_33",18.7334019,1
7240,7248,396878,396886,1778.67411091563,1778.68522180527,84.2275357341033,5.68266207201169,0.188684831562423,0.011110889640122,13508,232629531,17,"01_12_2021_17_07_37",16.060792353,1
14288,14294,500977,500983,1923.25651159628,1923.26484510263,93.4019816568349,3.76268682062333,0.189007490687748,0.008333506343206,16613,232629531,22,"01_12_2021_17_07_36",20.434736969,1
15628,15636,479815,479823,1893.86430663286,1893.87541793712,83.4094069315537,5.21240542044353,0.191211614905282,0.011111304256019,18431,232629531,21,"01_12_2021_17_07_31",28.657716008,1
11073,11084,870519,870530,2436.50988246125,2436.52515998295,110.537574953644,6.18324847888538,0.194112006906071,0.015277521697499,18314,232629531,41,"01_12_2021_17_07_42",21.026204417,1
17382,17391,481576,481585,1896.31018444,1896.32268467823,119.069728395381,4.42566001978017,0.196894438631109,0.012500238235589,18431,232629531,21,"01_12_2021_17_07_31",28.657716008,1
12563,12581,577078,577097,2028.9535168439,2028.97990563964,202.684804031696,7.88985252797035,0.217999595662141,0.026388795746698,16934,232629531,26,"01_12_2021_17_07_34",19.080897455,1
7391,7404,866029,866042,2430.27386905775,2430.29192439696,211.45688694085,7.47049586272998,0.224770592231535,0.01805533921106,18314,232629531,41,"01_12_2021_17_07_42",21.026204417,1
1898,1907,350337,350346,1714.0350603322,1714.047560098,107.309957153751,5.53059143579703,0.226249137285343,0.012499765803568,16403,232629531,15,"01_12_2021_17_07_17",18.388419881,1
9039,9047,559360,559368,2004.34517324806,2004.35628441535,106.768071246135,4.62340772099395,0.230938252326463,0.011111167286799,12558,232629531,25,"01_12_2021_17_07_39",17.988878075,1
13390,13399,522153,522162,1952.66817816958,1952.68067841167,147.780222099926,4.75899825472708,0.251908150478246,0.012500242087072,14973,232629531,23,"01_12_2021_17_07_30",19.242532879,1
7062,7078,470182,470198,1880.4849416833,1880.507164236,190.301421504108,6.1354038820401,0.260274208942749,0.02222255270749,18431,232629531,21,"01_12_2021_17_07_31",28.657716008,1
4506,4516,391430,391440,1771.10757331816,1771.1214619495,101.866311573548,3.94814603796391,0.262259336483663,0.013888631345481,13508,232629531,17,"01_12_2021_17_07_37",16.060792353,1
15471,15488,874925,874942,2442.62923029057,2442.65284104455,243.002370768184,7.11197060140954,0.276426290475912,0.023610753980393,18314,232629531,41,"01_12_2021_17_07_42",21.026204417,1
11291,11326,436378,436413,1833.53464871669,1833.58325970355,362.505195825828,6.27694317819189,0.300828763247235,0.048610986866606,16513,232629531,19,"01_12_2021_17_07_32",19.480435093,1
10695,10716,474818,474839,1886.92392260653,1886.95308965344,400.496004592257,7.14128849394976,0.333067800260121,0.029167046918246,18431,232629531,21,"01_12_2021_17_07_31",28.657716008,1
1016,1035,387876,387895,1766.17156090872,1766.19794922987,201.223412900316,5.60066237766866,0.346478891655763,0.026388321145078,13508,232629531,17,"01_12_2021_17_07_37",16.060792353,1
3515,3538,446408,446431,1847.4652135996,1847.49715812725,285.566286808125,6.46053704176546,0.367306954688781,0.031944527643191,17625,232629531,20,"01_12_2021_17_07_17",22.280179127,1
11519,11534,361294,361309,1729.25283661806,1729.27366953091,176.706974754493,5.55103071841699,0.371019431237347,0.020832912856804,16403,232629531,15,"01_12_2021_17_07_17",18.388419881,1
6801,6837,337433,337469,1696.11312860053,1696.16312812071,614.064416295248,11.6785140432343,0.383784370632674,0.049999520183519,13751,232629531,14,"01_12_2021_17_07_33",18.7334019,1
1142,1149,564776,564783,2011.86742290624,2011.87714512925,156.847463931782,5.09596083528646,0.421683535600872,0.009722223015615,16934,232629531,26,"01_12_2021_17_07_34",19.080897455,1
1993,1998,860623,860628,2422.76562898182,2422.77257333451,123.689679905124,4.42597396932102,0.427915956404202,0.006944352687242,18314,232629531,41,"01_12_2021_17_07_42",21.026204417,1
3997,4013,332320,332337,1689.01181749006,1689.03542832318,264.64889399473,6.28457467324308,0.457271358277432,0.023610833115981,13751,232629531,14,"01_12_2021_17_07_33",18.7334019,1
16359,16370,875813,875824,2443.86254509086,2443.87782264044,282.180932082141,6.24920097933877,0.519283124471856,0.015277549579878,18314,232629531,41,"01_12_2021_17_07_42",21.026204417,1
5177,5190,489752,489765,1907.66593601104,1907.68399191487,275.765983201875,5.17817950297541,0.739009331013645,0.01805590383492,16613,232629531,22,"01_12_2021_17_07_36",20.434736969,1
11052,11073,849246,849267,2406.96439989361,2406.99356627275,568.405327885413,5.34246712976889,0.839574265205739,0.029166379141316,19603,232629531,40,"01_12_2021_17_07_21",25.133268502,1
5270,5274,552247,552251,1994.46595258908,1994.47150820078,20.8426666438483,2.75538504756791,0.04733187395786,0.005555611699947,12558,232629531,25,"01_12_2021_17_07_39",17.988878075,0
3543,3547,446436,446440,1847.50410258987,1847.50965815999,23.7234153849251,3.78534369843575,0.056251513620999,0.00555557012126,17625,232629531,20,"01_12_2021_17_07_17",22.280179127,0
11332,11344,436419,436431,1833.59159301581,1833.60825964044,60.6778118287414,5.07032311475171,0.060641490178085,0.016666624630489,16513,232629531,19,"01_12_2021_17_07_32",19.480435093,0
14290,14295,541707,541712,1979.82691907223,1979.83386360974,31.4977545896037,3.33646579243834,0.060651363849172,0.006944537511572,16033,232629531,24,"01_12_2021_17_07_23",27.124847641,0
5587,5596,429573,429582,1824.08329103963,1824.09579098584,49.4948671717846,4.5105885039538,0.06576042893793,0.012499946208209,16513,232629531,19,"01_12_2021_17_07_32",19.480435093,0
12654,12657,456753,456756,1861.833349566,1861.83751626457,21.2778208973172,2.86266589260373,0.076343002014405,0.004166698574181,17625,232629531,20,"01_12_2021_17_07_17",22.280179127,0
17323,17326,855526,855529,2415.68654596158,2415.69071259364,24.3358134059921,3.62975995777732,0.080518595920916,0.004166632060333,19603,232629531,40,"01_12_2021_17_07_21",25.133268502,0
12585,12591,577101,577107,2028.98546117558,2028.99379447955,49.5679641255168,4.73199711425484,0.105392945849008,0.008333303969266,16934,232629531,26,"01_12_2021_17_07_34",19.080897455,0
259,263,547121,547125,1987.34644232741,1987.35199793131,38.5300946079381,4.37073362845274,0.106770206762282,0.005555603898529,12558,232629531,25,"01_12_2021_17_07_39",17.988878075,0
11724,11732,849918,849926,2407.89788225359,2407.90899339272,54.935028164758,4.88707798735496,0.088886106756589,0.011111139125205,19603,232650035,40,"01_12_2021_17_09_26",19.483508737,1
4428,4434,510590,510596,1936.60743061224,1936.61576411053,70.0854406089331,8.32409167341645,0.106113893205879,0.008333498294633,15101,232650035,23,"01_12_2021_17_09_28",18.489407316,1
9037,9040,434130,434133,1830.41264554839,1830.4168121427,42.4482575776284,4.8533717661417,0.150970919319481,0.004166594312665,16439,232650035,19,"01_12_2021_17_09_28",20.644867385,1
10471,10480,435587,435596,1832.43622302632,1832.44872282782,109.685469404558,8.52266492816276,0.152410034058732,0.012499801504191,16439,232650035,19,"01_12_2021_17_09_28",20.644867385,1
